35,New Mexico,New Mexico,0,35,,,,,,,17.5,2118587,832298,2.49,2118587,1687980,387354,515925,344889,171036,55325,115711,139329,205560,34126,21199,71201,44510,832298,316373,2045,155655,684,157989,2118587,1654093,464494,2118587,1055150,1063437,2118587,1374642,52002,40077,207114,331572,113180,2118587,1059638,700767,832298,588278,20049,13693,62965,113457,33856,832298,352995,356029,39.7,2118587,153074,158331,153180,184753,301897,228150,216243,303902,272106,106269,40682,2118587,1900709,86834,131044,167427,29863,15860,2.6,832298,257814,272845,117606,87279,54468,25675,16611,978206,832298,145908,29054,1690,13818,2746,46949,293,51358,978206,23818,53618,92699,51128,25741,24540,544007,303363,240644,2.3,75910094053,74720627643,65482,89776,35830,592732,528051,25616,29537,113186,105627,103032,126864,24189,64681,9203,2494,11206,9415,10512,15252,6599,1452624,220143,371638,354036,128963,215844,124554,25416,28655,21032,86101,94335,95567,100127,74551,44212,45.2,34.4,38.7,35.4,31.6,471022
36,New York,New York,0,36,,,,,,,415.5,19582453,7532830,2.52,19582453,15315755,3686631,4641071,3181503,1459568,399629,1059939,1312507,1868996,192170,207459,565575,494364,7532830,2891759,18416,1321516,6402,1545425,19582453,17299515,2282938,19582453,9544679,10037774,19582453,11630992,3265743,1861045,144300,1739798,940575,19582453,3835724,10069098,7532830,4914509,1192723,607957,45911,501519,270211,7532830,1110665,4421181,40.1,19582453,1205142,1285636,1313442,1767397,3007749,2361967,2129961,2674496,2355399,1015037,466227,19582453,15012291,2640052,1930110,2958083,1094624,503742,2.7,7532830,2258454,2289932,1197990,930815,458686,207192,189761,8503569,7532830,970739,227265,14466,87669,27634,374098,1090,238517,8503569,183698,347521,590681,525808,594200,133831,3922687,2415526,1507161,1.6,9.27176E+11,9.12368E+11,89432,121119,47347,4906166,3682656,188914,225983,771788,743311,772606,826266,153788,1223510,157164,44214,127113,128863,130522,428302,207332,14104199,1867969,3488748,2268417,1263587,2862224,1627633,404807,227451,95034,581035,858053,1026951,1047916,643398,388684,44.7,37.9,39,35.5,30.8,3141383
37,North Carolina,North Carolina,0,37,,,,,,,222.1,10797873,4295925,2.45,10797873,8592002,1921539,2774834,1961081,813753,223288,590465,819437,1141644,128644,94644,371910,218555,4295925,1521091,11735,687630,4264,817462,10797873,7326161,3471712,10797873,5295963,5501910,10797873,6879338,2540640,358408,155045,520113,344329,10797873,1083782,6411631,4295925,2922874,994320,112048,55226,130881,80576,4295925,275997,2796425,39.4,10797873,745614,779237,731256,933818,1613910,1348707,1114538,1492229,1341109,502928,194527,10797873,9904732,326066,567075,1190629,174123,93959,2.6,4295925,1215836,1446687,680525,541162,250911,99876,60928,4984498,4295925,688573,170915,8749,74754,17203,237509,1876,177567,4984498,111251,319766,535351,282571,112211,124689,2716934,1780446,936488,2.3,4.20999E+11,4.14919E+11,74308,96585,38989,2879271,2438538,92641,138430,493980,515192,516731,586161,95403,440733,75549,16786,55226,58711,51007,133924,49530,7559240,956360,1868614,1820223,720408,1467889,549607,125428,99419,87356,409560,560774,600901,520183,381765,214295,43.8,37.1,34.2,38.9,26,1956676
38,North Dakota,North Dakota,0,38,,,,,,,11.3,777504,338787,2.21,777504,577080,173225,198639,153506,45133,15508,29625,61670,91836,9767,5741,20075,9550,338787,140148,1078,77078,189,61803,777504,477562,299942,777504,396587,380917,777504,675425,14170,12707,48628,5771,20803,777504,18367,665590,338787,307943,4612,4310,15143,1860,4919,338787,5165,305008,39.6,777504,52740,50061,50817,82635,116878,77942,79523,107663,92745,44697,21803,777504,753924,9332,14248,40950,10902,8224,2.5,338787,110050,119444,46284,36688,17375,5739,3207,386415,338787,47628,9826,703,3776,1258,14617,433,17015,386415,10513,29592,49464,16105,5150,10334,211882,118656,93226,2.4,35382315967,34755613851,80637,102589,45507,197565,171536,8368,10161,34830,31922,33057,45545,7653,26029,4529,1174,4026,3226,2356,8030,2688,554458,43059,142916,127010,71574,111062,31868,8035,5727,9261,37329,36399,35950,42243,22870,14587,42.7,25.7,30.4,31,26.4,87001
39,Ohio,Ohio,0,39,,,,,,,289.2,11815564,4781674,2.41,11815564,9219576,2283221,2965494,2071871,893623,263832,629791,800001,1271870,154350,109482,388042,241749,4781674,1816180,16831,869433,5449,924467,11815564,9255218,2560346,11815564,5816539,5999025,11815564,9234848,1621271,318465,43102,191195,406683,11815564,459396,9004683,4781674,3858082,650481,108061,17880,54283,92887,4781674,127816,3789826,41.1,11815564,776657,845674,855037,1003275,1609450,1344203,1270705,1703614,1495796,639224,271929,11815564,11242487,292404,280673,1342272,188191,97337,2.6,4781674,1457509,1623160,713924,547751,265595,109417,64318,5321277,4781674,539603,156569,10015,69468,21099,68784,359,213309,5321277,131528,387531,721607,250672,71594,101533,3048548,1924485,1124063,2.2,4.73059E+11,4.66405E+11,76730,97540,40037,3108113,2490496,117527,141048,514556,510369,521048,566484,119464,617617,86865,23194,87774,92184,88957,183377,55266,8334053,825241,2621952,1760643,765940,1476084,649315,140719,95027,96393,426524,542772,578726,640328,426382,254369,44.1,35.8,35,42,26.3,1988920
40,Oklahoma,Oklahoma,0,40,,,,,,,58.5,4014671,1581165,2.47,4014671,3213970,688541,1028264,726247,302017,96106,205911,308612,417635,60889,35217,135441,70470,1581165,552901,4996,269516,1553,276836,4014671,2706592,1308079,4014671,2003376,2011295,4014671,2609411,340143,104284,430970,201319,328544,4014671,432059,2418167,1581165,1123025,131752,32386,144768,55989,93245,1581165,112364,1072273,38.6,4014671,290697,304585,288374,364917,600742,440754,402508,540212,501552,202031,78299,4014671,3754257,91580,168834,384010,52395,31787,2.7,1581165,446732,523865,243424,197682,100671,43361,25430,1822364,1581165,241199,71865,3111,24000,10818,40970,351,90084,1822364,48365,148998,212910,67768,20557,52743,1010420,566330,444090,2.3,1.439E+11,1.40841E+11,67421,89074,35843,1092187,963200,57802,57479,224796,205538,195998,187670,33917,128987,16869,5018,17821,18785,20206,38178,12110,2783981,334753,828423,676670,216309,468396,173450,41181,26916,40501,179637,204837,180323,194384,145777,82805,44.4,33.6,34.7,36.3,26.3,703172
41,Oregon,Oregon,0,41,,,,,,,45,4323157,1751638,2.41,4323157,3342055,887734,1096029,805405,290624,95067,195557,315029,490376,60336,34731,123143,72414,1751638,655609,5529,304307,2269,343504,4323157,3512340,810817,4323157,2161521,2161636,4323157,3381303,93356,242408,68966,298864,238260,4323157,584146,3104152,1751638,1474897,33482,79280,23712,76213,64054,1751638,148846,1403133,40.5,4323157,280435,295957,296907,362081,648158,503587,434237,638937,548268,212546,102044,4323157,3893937,198111,231109,448795,71421,37173,2.6,1751638,475099,621169,264456,214939,101370,44034,30571,1939636,1751638,187998,44048,3245,24614,4879,68084,584,42544,1939636,32018,62045,212458,183861,87609,34748,1057037,710681,346356,2.3,1.77891E+11,1.75237E+11,76928,100042,41149,1068630,895824,30208,48606,175604,188437,184520,233847,34602,172806,34861,7552,24195,23263,19568,44027,19340,3119845,292118,684357,825333,279620,625116,266497,66466,48270,29552,154452,225595,206580,223808,163433,92609,45,33.4,37.8,37.7,26.3,758604
42,Pennsylvania,Pennsylvania,0,42,,,,,,,288.5,12906645,5183554,2.41,12906645,10090292,2383279,3287360,2378203,909157,274353,634804,888079,1490124,151143,123210,370906,263898,5183554,1896194,13790,894269,4387,983748,12906645,10222684,2683961,12906645,6347287,6559358,12906645,9935509,1596549,540558,44757,373467,415805,12906645,947287,9510077,5183554,4202795,591716,172877,16204,104242,95720,5183554,256302,4078487,42.7,12906645,775397,845515,879707,1135800,1702692,1451728,1400765,1872735,1702028,783504,356774,12906645,11955231,500024,451390,1707272,389904,175246,2.6,5183554,1488949,1779388,821601,624137,277601,116520,75358,5811687,5183554,628133,145387,11711,70095,25007,189464,456,186013,5811687,116815,282022,530371,340233,149950,109084,3481857,2126696,1355161,2.1,5.55014E+11,5.45874E+11,82360,105309,43002,3141446,2332180,107259,132087,509258,508952,511744,469771,93109,809266,116938,28533,92556,96869,93045,269808,111517,9393970,890443,3074090,1571707,830534,1755699,813143,190045,144565,68763,435158,570014,662543,753062,496678,301142,46.7,35.4,35.3,36.8,27.5,1819179
44,Rhode Island,Rhode Island,0,44,,,,,,,1038.1,1073216,430926,2.39,1073216,828050,203033,267507,181253,86254,24497,61757,69588,111665,14437,10060,34597,27160,430926,163419,965,72044,388,90022,1073216,975347,97869,1073216,523752,549464,1073216,814956,79879,44628,10217,60783,62753,1073216,166688,737315,430926,350717,27965,13646,3565,18410,16623,430926,46518,327368,41.2,1073216,62341,69565,73186,110838,143941,123809,118253,151243,128704,59928,31408,1073216,919588,90288,63340,125227,23835,12447,2.6,430926,121038,146502,72231,51342,25204,7624,6985,488933,430926,58007,15468,896,5795,1468,19554,13,14813,488933,13216,17293,53301,44565,25905,6108,247346,170189,77157,2.1,48919380446,48013975165,86840,111421,45583,274239,195975,7589,10599,41767,39273,42165,44441,10141,78264,10471,1828,5827,6469,8028,36202,9439,769435,88267,214915,137791,66805,146183,74940,15732,12653,5561,36310,45705,57670,63290,36714,22257,46.3,32.1,32.6,34.9,28.6,154581
45,South Carolina,South Carolina,0,45,,,,,,,176.4,5302076,2114365,2.44,5302076,4254090,905572,1386749,944555,442194,108278,333916,362857,581698,59389,48889,208392,125524,2114365,727616,5088,328021,1924,392583,5302076,3592877,1709199,5302076,2600470,2701606,5302076,3324409,1540755,98757,31227,169543,137385,5302076,328587,3184348,2114365,1413611,584371,31315,11594,42047,31427,2114365,83177,1375783,40.7,5302076,355196,362222,345145,467395,775955,609210,539436,778058,720719,253348,95392,5302076,5035139,100584,166353,600323,82222,42367,2.6,2114365,587142,733835,337008,248449,130962,47399,29570,2489489,2114365,375124,104857,4800,38862,9568,116574,375,100088,2489489,53592,137111,240316,107632,41306,68396,1425145,867626,557519,2.3,1.97812E+11,1.94655E+11,71939,92063,37308,1370751,1163084,44599,76832,242907,243237,247973,264508,43028,207667,37065,11095,25643,25791,24541,64868,18664,3759733,473812,1078301,849237,361786,642498,267218,58102,41164,43209,197117,254534,278358,274761,220892,117878,45,37.2,36.6,39.1,26.5,967549
46,South Dakota,South Dakota,0,46,,,,,,,12,907746,372720,2.34,907746,697076,173862,231069,175432,55637,17351,38286,70702,104730,11290,6061,27642,10644,372720,141651,1155,71826,230,68440,907746,529524,378222,907746,457598,450148,907746,746508,18037,13252,92749,10698,26502,907746,30146,732131,372720,328463,5562,3901,25879,2966,5949,372720,7527,324728,39.4,907746,68288,66832,65897,80622,130823,93586,92896,124220,109688,50552,24342,907746,876028,12550,19168,53070,8450,6683,2.5,372720,115459,131065,48975,41257,21590,8933,5441,424753,372720,52033,13059,948,4471,1640,16474,98,15343,424753,16326,32243,37329,15852,4785,11153,251862,148152,103710,2.4,36373515280,35521531836,76150,95304,40071,248321,215781,12323,11870,47289,44698,46929,42625,10047,32540,5792,1034,5131,4993,3840,9586,2164,626393,55333,186409,136648,69876,123771,36494,10541,7035,7444,42140,42829,42411,48687,29124,18434,43.3,27.5,31.4,30.1,26.6,122955
47,Tennessee,Tennessee,0,47,,,,,,,169.7,6996019,2775255,2.46,6996019,5628701,1207999,1811991,1281975,530016,138836,391180,522100,759875,79654,59182,233521,157659,2775255,963264,8350,442170,2658,510086,6996019,4698617,2297402,6996019,3440770,3555249,6996019,5162341,1249140,148770,31447,212217,192104,6996019,399072,4991234,2775255,2145244,470362,46770,12497,52670,47712,2775255,102848,2097932,40.4,6996019,469491,493353,480793,579956,1024771,836220,730786,998094,917081,337750,127724,6996019,6627167,138532,230320,854720,123149,55736,2.7,2775255,769812,949827,444956,340465,163457,66737,40001,3163021,2775255,387766,103979,5201,50950,12736,78484,422,135994,3163021,80942,231009,349645,148799,50042,91924,1779185,1097573,681612,2.3,2.60415E+11,2.57098E+11,71327,92640,37224,1804577,1472745,64135,85177,326305,332456,307564,299757,57351,331832,46578,12485,41939,49576,53920,92786,34548,4964281,635339,1571531,1073030,365998,841922,333997,88096,62513,61076,276639,347408,363151,355297,263658,144762,44,34.8,35.2,41.9,26.1,1256423
48,Texas,Texas,0,48,,,,,,,115.3,30132482,10808696,2.73,30132482,25257891,4240860,7413598,5288885,2124713,608626,1516087,2581790,2707095,358819,249807,993338,522749,10808696,3395098,25214,1676166,8911,1684807,30132482,25670826,4461656,30132482,15027288,15105194,30132482,20421976,3988794,1527783,252983,2834753,1106193,30132482,11805106,12058385,10808696,7697099,1467351,490280,84802,777323,291841,10808696,3269412,5303374,35.5,30132482,2418117,2492480,2345336,2713438,4909822,3799299,3068835,3686678,3093201,1166431,438845,30132482,25118432,1798690,3215360,4034073,716305,298223,2.8,10808696,2696705,3232143,1763522,1558420,850645,402471,304790,11957499,10808696,1148803,388111,19012,117505,35660,252609,2513,333393,11957499,206637,564872,1401600,951674,433445,263667,6597295,4045460,2551835,2.3,1.17969E+12,1.16639E+12,80688,107912,39151,8483686,7519944,335031,427164,1668427,1666489,1591358,1553814,277661,963742,191904,48374,119718,116163,113139,272762,101682,20476044,3322901,4918655,4878852,1397591,3746132,1367049,313792,218139,228823,1232491,1669874,1605467,1377605,815231,484107,38.4,34.2,36.7,35.4,28,5089161
49,Utah,Utah,0,49,,,,,,,41.1,3376252,1089194,3.05,3376252,2933394,389869,815085,654154,160931,52124,108807,346127,308027,33137,18987,73138,35669,1089194,274109,2455,139126,916,131612,3376252,3066668,309584,3376252,1709189,1667063,3376252,2725480,52233,131280,45046,280660,141553,3376252,478464,2540644,1089194,927270,15323,37212,12882,70068,26439,1089194,115279,882077,30.9,3376252,343993,332103,299456,354259,608111,372597,274475,335656,293798,115767,46037,3376252,3088643,106565,181044,329037,48017,26220,3.1,1089194,200750,319990,167368,158918,106311,82206,53651,1210343,1089194,121149,23170,1748,14107,3643,59123,305,19053,1210343,12554,32309,103697,87247,43283,17624,755280,551387,203893,2.5,1.2082E+11,1.19766E+11,88454,109958,35785,1086155,928689,36779,55433,214417,217759,200311,174901,29089,157466,33975,5169,12792,12873,11370,68036,13251,2121725,164801,447571,561299,217005,430991,159822,34003,30949,33849,151561,203190,147740,138230,84913,55602,32.2,27.9,32.6,31.2,26.4,456739
50,Vermont,Vermont,0,50,,,,,,,68.1,627862,264944,2.27,627862,454663,147170,155398,118262,37136,11722,25414,40536,77726,7497,4225,16071,9343,264944,109546,1076,49006,297,59167,627862,247651,380211,627862,312316,315546,627862,578770,11137,13763,3643,3565,16984,627862,11828,571404,264944,250931,2960,3688,1510,954,4901,264944,3315,248621,44.4,627862,33355,38111,42509,59061,76125,69144,72873,102379,85734,33609,14962,627862,593208,21231,13423,69769,13032,5592,2.5,264944,78919,100365,37577,30126,11882,3814,2261,346772,264944,81828,6562,785,4744,806,61824,40,7067,346772,5687,8570,21427,19460,10704,6087,182859,112997,69862,2.2,28696956874,28157158631,84665,106276,45706,164352,127657,5968,7201,24807,24870,28783,31022,5006,36695,4826,632,2806,3334,4019,15873,5205,447503,36284,123906,80333,41074,101796,51079,11996,8358,2768,18027,25969,31705,39211,25037,12681,46,26.6,32.6,44.6,24.8,82356
51,Virginia,Virginia,0,51,,,,,,,220.5,8707605,3355588,2.52,8707605,6948855,1509170,2208010,1626354,581656,162424,419232,707309,919045,90689,71735,250484,168748,3355588,1147578,9441,514828,3731,619578,8707605,6670596,2037009,8707605,4306513,4401092,8707605,5447528,1843949,644853,39002,333184,399089,8707605,842162,5034837,3355588,2265178,699306,203705,13805,82136,91458,3355588,212969,2149300,39.2,8707605,578976,612839,593535,768751,1345363,1092786,967123,1197967,1013979,380210,156076,8707605,7584966,563018,559621,1243602,299953,133900,2.7,3355588,892582,1104913,556807,453492,208092,86436,53266,3738066,3355588,382478,97804,6578,52541,11585,104504,667,108799,3738066,66209,120439,208201,210306,164855,72701,2126293,1516661,609632,2.3,4.41108E+11,4.34952E+11,100367,129621,50658,2381883,1959923,63559,108858,398735,412190,402338,464847,109396,421960,85793,16279,48381,45601,43471,122465,59970,6047327,691416,1424990,1208737,476652,1351585,736934,157874,105316,56999,318823,439485,502958,437635,290422,161688,43.1,37.4,37.5,38.3,28,1057141
53,Washington,Washington,0,53,,,,,,,119.1,7912498,3148694,2.46,7912498,6290461,1464867,2027149,1551082,476067,157667,318400,643245,907837,93881,63786,190684,127716,3148694,1121545,9502,549147,3541,559355,7912498,6682698,1229800,7912498,3974730,3937768,7912498,5547260,352414,815453,135989,508926,552456,7912498,1001707,5109770,3148694,2419122,137102,277374,45577,134118,135401,3148694,254457,2302950,38.8,7912498,541484,566995,572392,690553,1220247,964647,847789,1097184,905159,343231,162817,7912498,6750589,580269,581640,1020269,205439,92446,2.7,3148694,822687,1093056,490568,406924,185869,88140,61450,3454965,3148694,306271,82634,5385,36818,9123,109290,1366,61655,3454965,52619,83805,270100,277287,209053,50225,1937690,1347346,590344,2.4,3.75309E+11,3.70712E+11,91139,117735,47432,1884941,1580377,56844,88813,341656,333392,332585,364848,62239,304564,69037,16224,42710,38428,31948,72853,33364,5767660,489207,1212346,1345448,573516,1223937,489047,123473,84100,53028,318358,415394,399943,417526,275017,147883,43.7,34,38.6,37.1,26.4,1037410
54,West Virginia,West Virginia,0,54,,,,,,,73.6,1769232,742475,2.32,1769232,1365597,355999,464901,330794,134107,41462,92645,125183,205611,23923,17539,56939,35706,742475,277574,2876,133358,618,140722,1769232,872478,896754,1769232,882279,886953,1769232,1603552,85232,22063,5529,8576,44280,1769232,27491,1587590,742475,685840,33068,7740,2493,2011,11323,742475,7622,680769,45,1769232,101735,107746,111172,142785,226453,195567,184413,284565,267714,107414,39668,1769232,1735837,15101,18294,162684,38229,27247,2.6,742475,225739,251962,117624,86952,38837,14057,7304,884676,742475,142201,22395,1672,12098,5889,45589,117,54441,884676,28487,75042,64630,13164,5007,35832,516159,254298,261861,2.2,62878051392,61744625835,64251,83161,35539,449221,397035,18762,21624,85685,89901,76632,84242,20189,52186,6212,1617,6148,7178,7395,18786,4850,1271158,180108,499126,265891,91679,163034,75050,18485,12421,14527,63292,81973,86360,99372,75754,43623,46.4,37.6,37.1,46.7,25.8,343273
55,Wisconsin,Wisconsin,0,55,,,,,,,109,5900846,2436269,2.36,5900846,4545133,1202806,1507447,1120098,387349,130732,256617,421431,698667,77617,53115,168355,88262,2436269,928822,8658,449262,2317,468585,5900846,4158749,1742097,5900846,2957765,2943081,5900846,4840591,409293,202826,75296,193035,179805,5900846,421119,4627106,2436269,2116898,144128,57854,26124,52636,38629,2436269,112067,2059446,40.3,5900846,394971,424391,428577,512631,834696,670763,644129,825616,714663,308750,141659,5900846,5592547,139224,169075,590961,95802,50557,2.6,2436269,715527,882087,348104,275263,132713,49450,33125,2854148,2436269,417879,68464,4306,35297,7139,251181,313,51179,2854148,41699,135907,362226,180063,55785,38650,1579027,1010948,568079,2.3,2.51888E+11,2.48525E+11,82335,102011,42686,1569320,1281014,62327,81432,255191,258394,265272,305845,52553,288306,33429,17743,48470,48278,32625,79825,27936,4142048,336185,1189543,883217,468959,826461,311330,71193,53388,36791,225153,279372,298928,335007,213036,119160,44.3,31.1,29.5,35.7,26.2,809855
56,Wyoming,Wyoming,0,56,,,,,,,6,583095,239758,2.37,583095,449729,119150,147391,114251,33140,12261,20879,47861,66390,7927,4334,14184,6695,239758,92367,1029,51263,220,39855,583095,378429,204666,583095,300399,282696,583095,507543,7935,8256,16480,23540,19341,583095,67495,468710,239758,216804,2804,2673,4958,7487,5032,239758,20543,204362,39.4,583095,42425,40876,40001,52705,88205,61691,61729,86930,71086,26811,10636,583095,561525,7107,14463,28180,8404,8126,2.6,239758,72311,81997,35300,28099,13256,5484,3311,282388,239758,42630,9824,537,3732,854,17564,383,9736,282388,4027,13758,28402,13706,6340,8610,158907,93728,65179,2.5,26441255507,25986480834,87358,108386,45346,165785,149692,7294,7335,32286,29978,29148,38039,5612,16093,4293,638,1993,2099,2015,3423,1632,396833,30789,118920,107353,43139,70389,26009,5892,4597,5966,25728,27682,25254,32297,19349,11115,41.8,30.7,35.2,33.5,29.1,81323
